"19051";"Propan, 5 kg komp., incl afgift";"0";"0";"0";"0";""
"1906";"Propan, 6 kg CARAVAN alu, incl afgift";"0";"0";"0";"0";""
"1910";"Propan, 10 kg komp., incl. afgift";"0";"0";"0";"0";""
"19101";"TRUCK GAS 10 kg Komposit Incl. afgift";"0";"0";"0";"0";""
"191025S";"Propan 2.5 10 L.";"60";"1";"0";"0";"DK-SV"
"191035S";"Propan 3.5 10 L.";"60";"1";"0";"0";"DK-SV"
"1910R";"Propan R290 10 L 4,2 kg";"0";"0";"0";"0";""
"1911";"Propan, 11 kg stål, incl. afgift";"0";"0";"0";"0";""
"19111";"Propan, 11 kg ALU-TRUCK, incl afgift";"0";"0";"0";"0";""
"1912";"TRUCKGAS 11 Kg Alu. incl. afgift";"0";"0";"0";"0";""
"1914R";"Propan R290 14,3 L 6,0 kg";"60";"1";"0";"0";"DK-SV"
"1917";"Propan, 17 kg stål, incl. afgift";"0";"0";"0";"0";""
"1918";"TRUCKGAS INCL.CO2/GASAFGIFT";"0";"0";"0";"0";""
"1922";"Propan, 22 kg stål, incl afgift";"0";"0";"0";"0";""
"1930";"Propan, 30 kg stål, incl afgift";"0";"0";"0";"0";""
"1933";"Propan, 33 kg stål, incl. afgift";"0";"0";"0";"0";""
"194025S";"Propan 2.5";"0";"0";"0";"0";""
"195035S";"Propan 3.5 50 L";"0";"0";"0";"0";""
"1950R";"Propan R290 50 L 21 kg";"60";"1";"0";"0";"DK-SV"
"1979R";"Propan R290 79 L 33 kg";"60";"1";"0";"0";"DK-SV"
"200425S";"Methan 2.5 4 L. 150 bar";"60";"1";"0";"0";"DK-SV"
"201025S";"Methan 2.5 10 L.";"60";"1";"0";"0";"DK-SV"
"201045S";"Methan 4.5 LAB LINE 10 L. 100 bar.";"60";"1";"1";"0";"DK-SV"
"201055S";"Methan 5.5 LAB LINE 10 L.";"0";"0";"0";"0";"DK-SV"
"204025S";"Methan 2.5 40 L.";"0";"0";"0";"0";""
"205025";"Methan 2.5 50 L.";"60";"1";"0";"0";"DK-SV"
"205045S";"Methan 4.5 LAB LINE 50 L.";"60";"1";"1";"0";"DK-SV"
"205050S";"Methan 5.0 LAB LINE 50 L.";"60";"1";"1";"0";"DK-SV"
"205055S";"LAB LINE Methan 5.5 50 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"208525";"Methan 2.5 H1250";"60";"1";"0";"0";"DK-SV"
"211030S";"Carbonmonoxid 3.0 8 L.";"0";"0";"0";"0";""
"2114R";"Propylene R1270 14,3 L 6,1 kg";"60";"1";"0";"0";"DK-SV"
"2133";"Promix 34 kilo";"60";"1";"0";"0";"DK-SV"
"21344";"Promix 820 L / 344 kg Tromle";"60";"1";"0";"0";"DK-SV"
"21387";"Promix 900 L / 387 kg Tromle";"60";"1";"0";"0";"DK-SV"
"2150134R";"Tetrafluorethane R134a 50 L 54 Kg";"60";"1";"0";"0";"DK-SV"
"220335S";"Iso. Butan 3.5 LAB LINE 3 L.";"0";"0";"0";"0";""
"2214R";"Iso-Butan R600a 14,3 L 7,0 kg";"60";"1";"0";"0";"DK-SV"
"300502";"Argonmix 2 (O2) 5 L. 200 bar";"0";"0";"0";"0";""
"300508";"Argonmix 8 (O2) 5 L. 200 bar";"0";"0";"0";"0";""
"302002SG";"Argonmix 2 (O2) 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"302008";"Argonmix 8 (O2) 20 L. 200 bar 4,4 m3";"60";"1";"0";"0";"DK-SV"
"302008SG";"Argonmix 8 (O2) 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"305001";"Argonmix 1 (O2) 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"305002";"Argonmix 2 (O2) 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";"DK-SV"
"305002SG";"Argonmix 2 (O2) 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"305003";"Argonmix 3 (O2) 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"305008";"Argonmix 8 (O2) 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";"DK-SV"
"307208";"Argonmix 8 (O2) L1240 150 bar 76,8 m3";"0";"0";"0";"0";""
"308408";"Argonmix 8 (O2) H3640 200 bar 313,2 m3";"0";"0";"0";"0";""
"308508";"Argonmix 8 (O2) H1250 200 bar 130,8 m3";"0";"0";"0";"0";""
"308508K";"Argonmix 8 (8% O2 - rest Ar) (fylde ID=1011, 600 Liter)";"0";"0";"0";"0";""
"308802";"Argonmix 2 (O2) XL-bat. 300 bar 199,0 m3";"60";"1";"0";"0";"DK-SV"
"308808";"Argonmix 8 (O2) XL-bat. 300 bar 199,0 m3";"0";"0";"0";"0";""
"310502";"Argonmix 98-2 (CO2) 5 L. 200 bar";"0";"0";"0";"0";""
"310518";"Argonmix 82-18 (CO2) 5 L. 200 bar";"60";"1";"0";"0";""
"310518SG";"Argonmix 82-18 (CO2) 5 L. 200 bar";"0";"0";"0";"0";""
"310523";"Argonmix 77/23 (CO2) 5 L. 200 bar";"0";"0";"0";"0";""
"310523SG";"Argonmix 77/23 (CO2) 5 L. 200 b.";"0";"0";"0";"0";""
"311002";"Argonmix 98-2 (CO2) 10 L. 200 bar";"0";"0";"0";"0";""
"311008";"Argonmix 92-8 (CO2) 10 L. 200 bar";"0";"0";"0";"0";""
"311018";"Argonmix 82-18 (CO2) 10 L. 200 bar 2,4 m3";"60";"1";"0";"0";"DK-SV"
"311018K";"Argonmix 82-18 (CO2) 10 L. 200 bar 2,4 m3";"60";"1";"0";"0";""
"312002";"Argonmix 98-2 (CO2) 20 L. 200 bar 4,4 m3";"60";"1";"0";"0";"DK-SV"
"312002SG";"Argonmix 98-2 (CO2) 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"312008";"Argonmix 92-8 (CO2) 20 L. 200 bar 4,5 m3";"60";"1";"0";"0";"DK-SV"
"312008SG";"Argonmix 92-8 (CO2) 20 L. 200 bar 4,5 m3";"0";"0";"0";"0";""
"312018";"Argonmix 82-18 (CO2) 20 L. 200 bar 4,8 m3";"60";"1";"0";"0";"DK-SV"
"312018Q";"Argonmix 82-18 (CO2) KVIK-TOP 20 L. 6,8 m3";"60";"1";"0";"0";"DK-SV"
"312018QSG";"Argonmix 82-18 (CO2) KVIK-TOP 20 L.";"0";"0";"0";"0";""
"312018SG";"Argonmix 82-18 (CO2) 20 L. 200 b 4,8 m3";"0";"0";"0";"0";""
"312020";"Argonmix 80-20 (CO2) 20 L. 200 b 5,8 m3";"0";"0";"0";"0";""
"312023SG";"Argonmix 77-23 (CO2) 20 L. 200 b 4,4 m3";"0";"0";"0";"0";""
"314018";"Argonmix 82-18 (CO2) 40 L. 200 b 9,5 m3";"60";"1";"0";"0";"DK-SV"
"315002";"Argonmix 98-2 (CO2) 50 L. 200 b 11,0 m3";"60";"1";"0";"0";"DK-SV"
"315002SG";"Argonmix 98-2 (CO2) 50 L. 200 b 11,0 m3";"0";"0";"0";"0";""
"315008";"Argonmix 92-8 (CO2) 50 L. 200 b 11,4 m3";"60";"1";"0";"0";"DK-SV"
"315008Q";"Argonmix 92-8 (CO2) KVIK-TOP 50 L. 16,2 m3";"60";"1";"0";"0";"DK-SV"
"315008SG";"Argonmix 92-8 (CO2) 50 L. 200 b 11,4 m3";"0";"0";"0";"0";""
"315018";"Argonmix 82-18 (CO2) 50 L. 200 bar 11,9 m3";"60";"1";"0";"0";"DK-SV"
"315018K";"Argonmix 82-18 (CO2) 50 L. 200 bar 11,9 m3";"60";"1";"0";"0";""
"315018Q";"Argonmix 82-18 (CO2) KVIK-TOP 50 L. 17,10 m3";"60";"1";"0";"0";"DK-SV"
"315018QK1";"Argonmix 82-18 (CO2) (YARAPRAXAIR) KVIK-TOP 50 L. 11,9 m3";"60";"1";"0";"0";""
"315018QK2";"Argonmix 82-18 (CO2) (YARAPRAX QUICK) KVIK-TOP 50 L. 11,9 m3";"60";"1";"0";"0";""
"315018QSG";"Argonmix 82-18 (CO2) KVIK-TOP 50 L.";"0";"0";"0";"0";""
"315018SG";"Argonmix 82-18 (CO2) 50 L. 200 b 11,9 m3";"0";"0";"0";"0";""
"315020SG";"Argonmix 80-20 (CO2) 50 L 200 b 12,0 m3";"0";"0";"0";"0";""
"315023SG";"Argonmix 77-23 (CO2) 50 L.200 b 12,2 m3";"0";"0";"0";"0";""
"317202";"Argonmix 98-2 (CO2) L1240 150 b 79,2 m3";"0";"0";"0";"0";""
"317218";"Argonmix 82-18 (CO2) L1240 150 b 85,7 m3";"0";"0";"0";"0";""
"317318";"Argonmix 82-18 (CO2) L2040 150 bar";"0";"0";"0";"0";""
"318502";"Argonmix 98-2 (CO2) H1250 200 bar 132 m3";"60";"1";"0";"0";"DK-SV"
"318508";"Argonmix 92-8 (CO2) H1250 200 b 136,8 m3";"60";"1";"0";"0";"DK-SV"
"318508SG";"Argonmix 92-8 (CO2) H1250 200 b 136,8 m3";"0";"0";"0";"0";""
"318518";"Argonmix 82-18 (CO2) H1250 200 bar 142,8 m3";"60";"1";"0";"0";"DK-SV"
"318518K";"Argonmix 82-18 (CO2) H1250 200 bar 142,8 m3";"60";"1";"0";"0";""
"318518SG";"Argonmix 82-18 (CO2) H1250 200 b 142,8m3";"0";"0";"0";"0";""
"318523";"Argonmix 77-23 H1250 200 bar 142,8 m3";"0";"0";"0";"0";""
"318802";"Argonmix 98-2 (CO2) XL-bat. 300 bar 207,3 m3";"60";"1";"0";"0";"DK-SV"
"318808";"Argonmix 92-8 (CO2) XL-bat. 300 bar 207,3 m3  KUN TIL SAB";"60";"1";"0";"0";"DK-SV"
"318808SG";"Argonmix 92-8 (CO2) XL-bat. 300 bar";"0";"0";"0";"0";""
"318818";"Argonmix 82-18 (CO2) XL-bat. 300 bar 218 m3";"60";"1";"0";"0";"DK-SV"
"318818SG";"Argonmix 82-18 (CO2) XL-bat. 300 bar";"0";"0";"0";"0";""
"321002P";"PRO LINE H2 10 L. 200 bar 2,2 m3";"0";"0";"0";"0";""
"321002PK";"PRO LINE H2 10 L. 200 bar 2,2 m3";"0";"0";"0";"0";""
"322002P";"PRO LINE H2 20 L. 200 bar 4,4 m3";"60";"1";"1";"0";"DK-SV"
"322002PSG";"PRO LINE H2 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"322004P";"PRO LINE H4 20 L. 200 bar 4,4 m3";"60";"1";"1";"0";"DK-SV"
"322004PSG";"PRO LINE H4 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"322005P";"PRO LINE H5 20 L. 200 bar 4,3 m3";"60";"1";"1";"0";"DK-SV"
"322007P";"PRO LINE H7 20 L. 200 bar 4,3 m3";"60";"1";"1";"0";"DK-SV"
"322010P";"PRO LINE H10 20 L. 200 bar 4,3 m3";"60";"1";"1";"0";"DK-SV"
"322020P";"PRO LINE H20 20 L. 200 bar 4,2 m3";"0";"0";"0";"0";""
"3250002PK";"PRO LINE H2 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"325001P";"PRO LINE H1 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"325002P";"PRO LINE H2 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"325002PK";"PRO LINE H2 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";""
"325002PSG";"PRO LINE H2 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"325003P";"PRO LINE H3 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"325004P";"PRO LINE H4 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"325004PSG";"PRO LINE H4 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"325005P";"PRO LINE H5 50 L. 200 bar 10,8 m3";"60";"1";"1";"0";"DK-SV"
"325005PK";"PRO LINE H5 50 L. 200 bar 10,8 m3";"60";"1";"0";"0";""
"325005PSG";"PRO LINE H5 50 L. 200 bar 10,8 m3";"0";"0";"0";"0";""
"325007P";"PRO LINE H7 50 L. 200 bar 10,8 m3";"60";"1";"1";"0";"DK-SV"
"325007PK";"PRO LINE H7 50 L. 200 bar 10,8 m3";"60";"1";"0";"0";""
"325007PSG";"PRO LINE H7 50 L. 200 bar 10,8 m3";"0";"0";"0";"0";""
"325010P";"PRO LINE H10 50 L. 200 bar 10,7 m3";"60";"1";"1";"0";"DK-SV"
"325010PSG";"PRO LINE H10 50 L. 200 bar 10,7 m3";"0";"0";"0";"0";""
"325015P";"PRO LINE H15 50 L. 200 bar 10,6 m3";"0";"0";"0";"0";""
"325020P";"PRO LINE H20 50 L. 200 bar 10,5 m3";"60";"1";"1";"0";"DK-SV"
"325020PK";"PRO LINE H20 50 L. 200 bar 10,5 m3";"60";"1";"0";"0";""
"325035P";"PRO LINE H35 50 L. 200 bar 10,3 m3";"60";"1";"1";"0";"DK-SV"
"325035PK";"PRO LINE H35 50 L. 200 bar 10,3 m3";"60";"1";"0";"0";""
"325035PSG";"PRO LINE H35 50 L. 200 bar 10,3 m3";"0";"0";"0";"0";""
"327135P";"PRO LINE H35 H0950 200 bar";"60";"1";"1";"0";"DK-SV"
"328204P";"PRO LINE H4 H1240 200 bar 104,4 m3";"0";"0";"0";"0";""
"328402P";"PRO LINE H2 H3640 200 bar 313,2 m3";"0";"0";"0";"0";""
"328502P";"PRO LINE H2 H1250 200 bar 130,8 m3";"60";"1";"1";"0";"DK-SV"
"328502PSG";"PRO LINE H2 H1250 200 bar 130,8 m3";"0";"0";"0";"0";""
"328504P";"PRO LINE H4 H1250 200 bar 130,8 m3";"60";"1";"1";"0";"DK-SV"
"328505PSG";"PRO LINE H5 H1250 200 bar 132 m3";"0";"0";"0";"0";""
"328507P";"PRO LINE H7 H1250 200 bar 129,6 m3";"0";"0";"0";"0";""
"331030P";"PRO LINE HE30 10 L. 200 bar 2,0 m3";"0";"0";"0";"0";""
"331050P";"PRO LINE HE50 10 L. 200 bar 1,9 m3";"0";"0";"0";"0";""
"332020P";"PRO LINE HE20 20 L. 200 bar 4,1 m3";"0";"0";"0";"0";""
"332030P";"PRO LINE HE30 20 L. 200 bar 4,0 m3";"60";"1";"1";"0";"DK-SV"
"332030PSG";"PRO LINE HE30 20 L. 200 bar 4,0 m3";"0";"0";"0";"0";""
"332050P";"PRO LINE HE50 20 L. 200 bar 3,8 m3";"60";"1";"1";"0";"DK-SV"
"335010P";"PRO LINE HE10 50 L. 200 bar 10,6 m3";"0";"0";"0";"0";""
"335015P";"PRO LINE HE15 50 L. 200 bar 10,4 m3";"60";"1";"1";"0";"DK-SV"
"335020P";"PRO LINE HE20 50 L. 200 bar 10,3 m3";"60";"1";"1";"0";"DK-SV"
"335030P";"PRO LINE HE30 50 L. 200 bar 10,0 m3";"60";"1";"1";"0";"DK-SV"
"335030PSG";"PRO LINE HE30 50 L. 200 bar 10,0 m3";"0";"0";"0";"0";""
"335050P";"PRO LINE HE50 50 L. 200 bar 9,4 m3";"60";"1";"1";"0";"DK-SV"
"335050PSG";"PRO LINE HE50 50 L. 200 bar 10,0 m3";"0";"0";"0";"0";""
"335070P";"PRO LINE HE70 50 L. 200 bar 9,3 m3";"60";"1";"1";"0";"DK-SV"
"335070PSG";"PRO LINE HE70 50 L. 200 bar 9,3 m3";"0";"0";"0";"0";""
"338530P";"PRO LINE HE30 H1250 200 bar 120,0 m3";"0";"0";"0";"0";""
"338530PSG";"PRO LINE HE30 H1250 200 bar 120,0 m3";"0";"0";"0";"0";""
"338550P";"PRO LINE HE50 H1250 200 bar 113,0 m3";"60";"1";"1";"0";"DK-SV"
"3450152006P";"PRO LINE HE15-H2-CO2(0,06) 50 L. 200 bar";"0";"0";"0";"0";""
"390505";"Formiergas 95-5 5 L. 200 bar";"60";"1";"0";"0";""
"390505K";"Formiergas 95-5 5 L. 200 bar";"60";"1";"0";"0";""
"391010";"Formiergas 90-10 10 L. 200 bar 1,9 m3";"60";"1";"0";"0";"DK-SV"
"392010";"Formiergas 90-10 20 L. 200 bar 3,8 m3";"60";"1";"0";"0";"DK-SV"
"392010K";"Formiergas 90-10 20 L. 200 bar 3,8 m3";"60";"1";"0";"0";""
"392010Q";"Formiergas 90-10 20 L 200 Bar KVIK-TOP";"60";"1";"0";"0";"DK-SV"
"392010SG";"Formiergas 90-10 20 L. 200 bar 3,8 m3";"0";"0";"0";"0";""
"395005";"Formiergas 95-5 50 L. 200 bar 9,8 m3";"60";"1";"0";"0";"DK-SV"
"395005K";"Formiergas 95-5 50 L. 200 bar 9,8 m3";"60";"1";"0";"0";""
"395005P";"Formiergas 95-5 PRO LINE 50 L. 200 bar";"60";"1";"1";"0";"DK-SV"
"395005SG";"Formiergas 95-5 50 L. 200 bar 9,8 m3";"0";"0";"0";"0";""
"395010";"Formiergas 90-10 50 L. 200 bar 9,6 m3";"60";"1";"0";"0";"DK-SV"
"395010K";"Formiergas 90-10 50 L. 200 bar 9,6 m3";"60";"1";"0";"0";""
"395010P";"Formiergas 90-10 PRO LINE 50 L. 200 bar 9,6 m3";"60";"1";"1";"0";"DK-SV"
"395010PSG";"PRO LINE Formiergas 90-10 50 L. 200 bar";"0";"0";"0";"0";""
"395010Q";"Formiergas 90-10 50 L 200 bar 9,6 m3 KVIK-TOP";"60";"1";"0";"0";"DK-SV"
"395010SG";"Formiergas 90-10 50 L. 200 bar 9,6 m3";"0";"0";"0";"0";""
"397210";"Formiergas 90-10 L1240 150 bar 69,6 m3";"0";"0";"0";"0";""
"398210";"Formiergas 90-10 H1240 200 bar 92,4 m3";"0";"0";"0";"0";""
"398510";"Formiergas 90-10 H1250 200 bar 115,2 m3";"60";"1";"0";"0";"DK-SV"
"398510K";"Formiergas 90-10 H1250 200 bar 115,2 m3";"60";"1";"0";"0";""
"398510SG";"Formiergas 90-10 H1250 200 bar 115,2 m3";"0";"0";"0";"0";""
"398710";"Formiergas 90-10 H0950 200 bar 87 m3";"60";"1";"0";"0";"DK-SV"
"40200505";"Argonmix 90-5-5 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"40200606SG";"Argonmix 88-6-6 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"40500102";"Argonmix 97-1-2 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";"DK-SV"
"40500103";"Argonmix 96-3-1 50 L. 200 bar 11,2 m3";"60";"1";"0";"0";"DK-SV"
"40500302";"Argonmix HS3 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"40500403";"Argonmix 93 - He4 - Co2 - 3";"0";"0";"0";"0";""
"40500505";"Argonmix 90-5-5 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"40500606";"Argonmix 88-6-6 50 L. 200 bar 11,2 m3";"60";"1";"0";"0";"DK-SV"
"40500606SG";"Argonmix 88-6-6 50 L. 200 bar 11,2 m3";"0";"0";"0";"0";""
"40850505K";"Argonmix 90-5-5 H1250 200 bar";"0";"0";"0";"0";""
"40850606";"Argonmix 88-6-6 H1250 200 bar 134,4 m3";"60";"1";"0";"0";"DK-SV"
"40850606SG";"Argonmix 88-6-6 H1250 200 bar 134,4 m3";"0";"0";"0";"0";""
"40880103";"Argonmix 96-3-1 (CO2) XL Bat. 300 bar 218 m3";"60";"1";"0";"0";"DK-SV"
"42200215SG";"PRO LINE ROA 3 20 L. 200 bar 4,2 m3";"0";"0";"0";"0";""
"42200230";"Argonmix 68-2 CO2-HE30 20L.200 bar";"60";"1";"0";"0";"DK-SV"
"42500215";"PRO LINE ROA 3 50 L. 200 bar 10,5 m3";"60";"1";"0";"0";"DK-SV"
"42500215SG";"PRO LINE ROA 3 50 L. 200 bar 10,5 m3";"0";"0";"0";"0";""
"42500230";"Argonmix 68-2CO2-HE30 50 L. 200 bar";"60";"1";"0";"0";"DK-SV"
"43500102";"Argonmix 97-H1-HE2 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"43500102P";"Argonmix 97-H1-HE2 PRO 50 L. 200 bar";"0";"0";"0";"0";""
"43500208P";"Argonmix 90-H2-HE8 PRO 50 L. 200 bar";"0";"0";"0";"0";""
"43500401P";"Argonmix 95,89-H4-CO2(0,11) PRO 50 L 200 Bar";"60";"1";"0";"0";"DK-SV"
"4350180201";"Argonmix HE2-H1 50L 200 Bar";"60";"1";"0";"0";"DK-SV"
"43850401P";"Argonmix 95,89-H4-CO2(0,11) PRO H1250";"60";"1";"0";"0";"DK-SV"
"44201005";"Argonmix 85-N10-H5 20 L. 200 bar 4,3 m3";"0";"0";"0";"0";""
"44501005";"Argonmix 85-N10-H5 50 L. 200 bar 10,7 m3";"0";"0";"0";"0";""
"472002P";"PRO LINE ROA 2 20 L. 200 bar 4,4 m3";"60";"1";"0";"0";"DK-SV"
"472002PSG";"PRO LINE ROA 2 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"4720P";"PRO LINE ROA 20 L. 200 bar 4,4 m3";"60";"1";"0";"0";"DK-SV"
"4720PSG";"PRO LINE ROA 20 L. 200 bar 4,4 m3";"0";"0";"0";"0";""
"4740P";"PRO LINE ROA 40 L. 200 bar";"0";"0";"0";"0";""
"475002P";"PRO LINE ROA 2 50 L. 200 bar 10,7 m3";"60";"1";"0";"0";"DK-SV"
"475002PSG";"PRO LINE ROA 2 50 L. 200 bar 10,7 m3";"0";"0";"0";"0";""
"475031P";"PRO LINE ROA 31 50 L. 200 bar 10,7 m3";"0";"0";"0";"0";""
"4750P";"PRO LINE ROA 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";"DK-SV"
"4750PQ";"PRO LINE ROA KVIK-TOP 50 L. 300 bar 15,48 m3";"60";"1";"0";"0";"DK-SV"
"4750PSG";"PRO LINE ROA 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"478431P";"PRO LINE ROA 31 H3640 200 bar 309,6 m3";"0";"0";"0";"0";""
"4784P";"PRO LINE ROA H3640 200 bar 313,2 m3";"0";"0";"0";"0";""
"4785P";"PRO LINE ROA H1250 200 bar 130,8 m3";"60";"1";"0";"0";"DK-SV"
"478802P";"PRO LINE ROA 2 XL-bat. 300 bar 195,0 m3";"60";"1";"0";"0";"DK-SV"
"4788P";"PRO LINE ROA XL-bat. 300 bar 195,0 m3";"60";"1";"0";"0";"DK-SV"
"4820PSG";"PRO LINE PROAL 20 L. 200 bar 4,1 m3";"0";"0";"0";"0";""
"4850P";"PRO LINE PROAL 50 L. 200 bar 10,3 m3";"60";"1";"1";"0";"DK-SV"
"4850PSG";"PRO LINE PROAL 50 L. 200 bar 10,3 m3";"0";"0";"0";"0";""
"4885P";"PRO LINE PROAL H1250 200 bar 123,6 m3";"60";"1";"1";"0";"DK-SV"
"4950P";"PRO LINE PROLAZ  50 L. 200 bar 10 m3";"0";"0";"0";"0";""
"4985P";"PRO LINE PROLAZ H1250 200 bar 120 m3";"0";"0";"0";"0";""
"4988P";"PRO LINE PROLAZ XL-bat. 300 bar";"0";"0";"0";"0";""
"500011601440";"Blandgas 60% N2 + 40% H2 (0,5 L.) 200 b";"0";"0";"0";"0";""
"500111601440";"Blandgas 60% N2 + 40% H2  (1 L.)  200 b";"60";"1";"0";"0";""
"500510211179S";"Synt. Luft 20,9% O2+79,1% N2 5 L. 200 b";"0";"0";"0";"0";""
"500511501650";"Blandgas 50% N2 + 50% CO2 5 L 80 bar";"60";"1";"0";"0";""
"500511501650SG";"Blandgas 50% N2 + 50% CO2 5 L 80 bar";"0";"0";"0";"0";""
"50101021117950S";"Synt. Luft 5.0 LAB LINE 10 L. 200 bar";"60";"1";"1";"0";"DK-SV"
"501010351165";"Blandgas 35% O2, 65% N2 10L";"60";"1";"0";"0";"DK-SV"
"50101095";"Blandgas 5% CO2 i Oxygen 10 L. 200 bar.";"60";"1";"0";"0";"DK-SV"
"501011601440";"Blandgas 60% N2 + 40% H2 (10 L.) 200 bar";"60";"1";"0";"0";"DK-SV"
"501011801S";"Blandgas 80%N2+10%H2+10%CO2(10 L.) 200 b";"60";"1";"0";"0";"DK-SV"
"50101865S";"Lasergas LABLINE Rofin 6%CO/4%CO2/65%He/19%N2/3%O2/3%Xe10 L.";"60";"1";"1";"0";"DK-SV"
"50101882";"Lasergas 82%He+13,5%N2+4,5%CO2 (10 L.)";"0";"0";"0";"0";""
"501021671633S";"Analysegas 67%CO + 33%CO2 (10 L.) 200 b";"0";"0";"0";"0";""
"502010211179";"Synt. Luft 20,9% O2+79,1% N2 20 L 200 b";"0";"0";"0";"0";""
"50201021117950S";"Synt. Luft 5.0 LAB LINE 20 L. 200 bar";"60";"1";"1";"0";"DK-SV"
"50201021117950SSG";"Synt. Luft 5.0 LAB LINE 20 L. 200 bar";"0";"0";"0";"0";""
"50201095";"Blandgas 5% CO2 i Oxygen 20 L.";"60";"1";"0";"0";"DK-SV"
"502011601440";"Blandgas 60% N2 + 40% H2 (20L.) 200 bar";"0";"0";"0";"0";""
"502011981602";"Blandgas 98% N2 + 2% CO2 (20L.) 200 bar";"0";"0";"0";"0";""
"50201199";"Blandgas 1% CO2 i Nitrogen 20 L.";"60";"1";"0";"0";"DK-SV"
"502014071893";"Blandgas 7% H2 i He 20 liter 150 bar";"60";"1";"0";"0";"DK-SV"
"50201670";"Blandgas 30% O2 i CO2. 20 L. 50 bar.";"60";"1";"0";"0";"DK-SV"
"5027150TYCO";"INERGEN 27 Liter 150 bar";"0";"0";"0";"0";""
"5027200TYCO";"INERGEN 27 Liter 200 bar";"0";"0";"0";"0";""
"504012902010S";"Analysegas 90%AR+10%Metan (40 L.) 200 b";"0";"0";"0";"0";""
"504012952005S";"Analysegas 95%AR+5%Metan (40 L.) 200 bar";"0";"0";"0";"0";""
"5040150TYCO";"INERGEN 40 Liter 150 bar";"0";"0";"0";"0";""
"50401882";"Lasergas 82%He+13,5%N2+4,5%CO2 (40 L.)";"0";"0";"0";"0";""
"5040200TYCO";"INERGEN 40 Liter 200 bar";"0";"0";"0";"0";""
"505010211179";"Synt. Luft 20,9% O2+79,1% N2 50 L. 200 b";"60";"1";"0";"0";"DK-SV"
"50501021117950S";"Synt. Luft 5.0 LAB LINE 50 L. 200 bar";"60";"1";"1";"0";"DK-SV"
"50501021117950SSG";"Synt. Luft 5.0 LAB LINE 50 L. 200 bar";"0";"0";"0";"0";""
"50501021117955S";"Synt. Luft 5.5 LAB LINE 50L. 200 bar";"60";"1";"1";"0";"DK-SV"
"50501021117955SSG";"Synt. Luft 5.5 LAB LINE 50L. 200 bar";"0";"0";"0";"0";""
"505010211179MHT";"Synt. Luft Med. 20,9% 02+79,1% N2 50 L.";"0";"0";"0";"0";""
"505010211179SG";"Synt. Luft 20,9% 02+79,1% N2 50 L. 200 b";"0";"0";"0";"0";""
"50501095";"Blandgas 5% CO2 i O2 50 L. 200 bar";"36";"1";"0";"0";"DK-SV"
"505011251475";"Blandgas 25% N2 + 75% H2 50L. 200 bar";"0";"0";"0";"0";""
"505011501450";"Blandgas 50% N2 + 50% H2 50 L 200 bar";"0";"0";"0";"0";""
"50501170";"Bland Gas 30% O2 i N2. 50 L. 200 bar. 10 m3";"120";"1";"0";"0";"DK-SV"
"505011701430";"Blandgas 70% N2 + 30% H2 (50L.) 200 bar";"0";"0";"0";"0";""
"505011801";"Blandgas 80% N2+10%H2+10%CO2 50 L. 200 bar";"60";"1";"0";"0";"DK-SV"
"505011801S";"LAB LINE 80%N2+10%H2+10%CO2 (50 L.)";"60";"1";"1";"0";"DK-SV"
"505011801SSG";"LAB LINE 80%N2+10%H2+10%CO2 (50 L.)";"0";"0";"0";"0";""
"505011802S";"LAB LINE 85%N2+10%H2+5%CO2 50 L.";"60";"1";"1";"0";"DK-SV"
"50501185";"Blandgas 10% CO2, 5% O2 i N2. 50 L. 150 bar";"60";"1";"0";"0";"DK-SV"
